PaperId,AuthorId,Name,Affiliation
2456,1487746,M. Ebihara,Tokyo Metropolitan University Dept. of Chemistry USA USA
2456,1543936,V. Heber,Institute for Isotope Geology and Mineral Resources ETH Zürich Switserland ETH Zürich Switserland
2456,1574214,R. Wieler,Institute for Isotope Geology and Mineral Resources ETH Zürich Switserland ETH Zürich Switserland
2456,1654907,D. S. Woolum,Calif. St. U Dept. of Physics Fullerton CA USA Fullerton CA USA
2514,567509,Michael H. Bergin,
2456,1772266,A. J. G. Jurewicz,Jet Propulsion Laboratory/California Institute of Technology m/s 183-501 m/s 183-501
2456,1783502,M. Humayun,Institute for Isotope Geology and Mineral Resources ETH Zürich Switserland ETH Zürich Switserland
2456,1812286,C. C. Hays,Jet Propulsion Laboratory/California Institute of Technology m/s 183-501 m/s 183-501
2456,1972358,D. Schlutter,"Dept. of Physics, U. Minnesota Minneapolis MN USA Minneapolis MN USA"
2456,1975338,K. McNamara,NASA Johnson Space Center Houston TX USA Houston TX USA
2456,2009566,K. D. McKeegan,UCLA Dept. of Earth and Space Sciences Los Angeles CA USA Los Angeles CA USA
2456,2230216,T. A. Friedmann,Sandia National Labs Albuquerque NM USA Albuquerque NM USA
2456,2284430,R. C. Wiens,Los Alamos National Laboratory Los Alamos NM USA Los Alamos NM USA
2456,2291514,A. J. Campbell,"Dept. of Geophysical Sciences, U. of Chicago Chicago IL USA Chicago IL USA"
2457,205079,Zhi-qiang LIU,
2457,226729,Yong WANG,
2457,290204,Cun-yu YAN,
2457,513026,Hao YUE,
2457,1589911,Qing-xuan XU,
2457,1590022,Shu-ying LIU,
2457,1629909,Yee-Tang Wang,Tan Tock Seng Hospital
2458,1364294,Ward Whitt,
2458,1616879,Albert G. Greenberg,
2458,2130213,R. Srikant,
2459,597894,Xiao-Ping Li,Southeast University China
2459,629766,Xiaoping Li,
2459,1522268,Victoria L. McGuffin,
2459,1868599,Samuel B. Howerton,
2460,1479418,W Olszewski,
2461,132747,R. G. Wilson,"Hughes Research Laboratories, 3011 Malibu Canyon Rd, Malibu, CA 90265, USA"
2461,1071918,M. G. Mil'vidskii,"Institute of Rare Metals, B. Tolmachevsky, 5, Moscow 109017, Russia"
2461,1338250,M. Shin,"MSE Department, Carnegie Mellon University, Pittsburgh, PA 15213-3890, USA"
2461,1339598,D. W. Greve,"ECE Department, Carnegie Mellon University, Pittsburgh, PA 15213-3890, USA"
2461,1474645,A. V. Govorkov,"Institute of Rare Metals, B. Tolmachevsky, 5, Moscow 109017, Russia"
2461,1579280,J. M. Redwing,"Advanced Technology Materials, Inc, 7 Commerce Drive, Danburry, CT 06810-4169, USA"
2461,1875796,A. Y. Polyakov,"Institute of Rare Metals, B. Tolmachevsky, 5, Moscow 109017, Russia"
2461,1970080,M. Skowronski,"MSE Department, Carnegie Mellon University, Pittsburgh, PA 15213-3890, USA"
2461,2079332,N. B. Smirnov,"Institute of Rare Metals, B. Tolmachevsky, 5, Moscow 109017, Russia"
2462,1223071,Philippe Jehiel,
2462,1407451,Olivier Compte,
2463,796878,Willem H. Haemers,
2464,1322302,Carolyn A. Raymond,Southern Cross University
2464,1616687,C. A. Raymond,
2465,151741,Shinichi Tamura,
2465,663123,Yoichi Sato,University of Tokyo
2465,1133787,Yoshinobu Sato,
2465,1177954,Seiji Torii,
2465,1426941,Kozo Okazaki,
2465,1543484,Hiroshi Inomata,
2465,2116567,Hiroki Nogawa,
2465,2161170,Yoshikazu Nakajima,
2466,776119,Carl E Walsh,
2467,888526,J AGGARWAL,
2467,1516534,J WEBB,
2468,1401800,C. Lewis,
2469,933157,J. P. Burrows,
2469,1451849,A. Rozanov,
2469,1488867,V. Rozanov,
2470,206975,Robert Rosenthal,"Department of Psychology and Social Relations, Harvard University"
2470,1984942,Donald B. Rubin,"Department of Statistics, Harvard University"
2471,124029,Manuel Hermenegildo,
2471,370608,Susana Mu,
2471,1323561,Jose Moreno,
2472,1432296,James Jeffers Hunt,http://www.aicas.com
2472,1954327,Jim Hunt,
2473,132633,M. A. Bobes,
2473,372445,J. Iglesias,
2473,759172,M. Martin,
2473,977311,Jose Antonio Iglesias Martinez,Universidad Carlos III de Madrid
2473,1201501,R. Mendosa,
2473,1341857,S. Guerra,
2473,1416293,M. D. L. A. Pedroso,
2474,1155596,Narendra Ahuja,
2474,1563525,Yuncai Liu,
2474,1942507,Avinash Kumar,
2474,2132043,Qing-Jie Kong,
2475,823770,Xue-Feng Cao,State Seismological Bureau Institute of Geophysics 100081 Beijing China
2475,1036040,Yan Jin,University of Southern California
2475,1063250,Yan Jin,State Seismological Bureau Institute of Geophysics 100081 Beijing China
2475,1954401,Wei-Qiong Huang,State Seismological Bureau Institute of Geophysics 100081 Beijing China
2476,862685,Robert C. Koons,Department of Philosophy|University of Texas at Austin
2477,736269,Timothy J. Hatton,
2477,883479,Richard M. Martin,
2478,788064,Charu C. Aggarwal,
2478,1054649,Yuchen Zhao,
2478,1781479,Philip S. Yu,
2479,66042,Sara Owen,
2479,1933698,Penny Standen,
2480,104355,J. van de Water,
2480,134105,P. Goines,
2480,1278847,P. Ashwood,
2480,1431730,M. Cabanlit,
2480,1442973,S. Wills,
2481,974040,Ron Sacks-Davis,
2481,2225335,Alan J. Kent,
2482,722022,D. J. Evans,
2483,921021,Christopher Child,Department of Computing|School of Informatics|City University
2483,1271596,Kostas Stathis,Department of Computing|School of Informatics|City University
2484,15417,Valery Vodovozov,Tallinn University of Technology
2484,887000,Marius Klytta,
2484,1411943,Matthias Reuter,
2484,1578119,Valery Vodovozov,
2484,1969993,Tapani Jokinen,
2484,2264370,Danielius Eidukas,
2485,72275,Dick A. C. Quartel,Center for Telematics and Information Technology|School of Management|University of Twente
2485,1461327,Camlon H. Asuncion,Center for Telematics and Information Technology|School of Management|University of Twente
2485,1907243,Marten J. van Sinderen,Center for Telematics and Information Technology|School of Management|University of Twente
2485,2083679,Stanislav Pokraev,Center for Telematics and Information Technology|School of Management|University of Twente
2485,2136616,Maria-Eugenia Iacob,Center for Telematics and Information Technology|School of Management|University of Twente
2486,754146,Janine E. Janosky,
2486,947733,Charles F. Reynolds,
2486,1010694,Louis D. Burgio,
2486,1028041,James Perel,
2486,1496015,Mary Jane Hohman,
2486,1593585,Joe E. Thornton,
2487,346548,TED McDermott,Adelaide and Meath Hospitals incorporating the National Children’s Hospital Department of Urology Tallaght Dublin
2487,469987,D Rea,Department of Urology|National Children ' s Hospital
2487,922668,S Murphy,Department of Urology|National Children ' s Hospital
2487,1128699,J Thornhill,Adelaide and Meath Hospitals incorporating the National Children’s Hospital Department of Urology Tallaght Dublin
2487,1475981,M Butler,Adelaide and Meath Hospitals incorporating the National Children’s Hospital Department of Urology Tallaght Dublin
2487,1714228,R Grainger,Adelaide and Meath Hospitals incorporating the National Children’s Hospital Department of Urology Tallaght Dublin
2487,1854936,J O’Mahony,Department of Urology|National Children ' s Hospital
2487,2218967,Michael J. Butler,University of Southampton
2488,261866,Alistair G. Sutcliffe,Centre for HCI Design|School of Informatics|University of Manchester
2488,779459,Antonella De Angeli,Università degli Studi di Trento
2488,779459,Antonella De Angeli,Centre for HCI Design|School of Informatics|University of Manchester
2488,1164548,Jan Hartmann,Centre for HCI Design|School of Informatics|University of Manchester
2489,9416,R. A. Swanson,
2489,10932,A. Lath,
2489,18976,T. Nakaya,
2489,41291,C. Qiao,
2489,49101,R. Winston,
2489,79036,A. R. Erwin,
2489,96753,S. Hidaka,
2489,175570,M. Arenton,
2489,186475,P. Shanahan,
2489,220457,H. B. White,
2489,224326,U. Nauenberg,
2489,229288,R. L. Stone,
2489,244464,G. J. Bock,
2489,260770,T. Alexopoulos,
2489,263202,E. J. Ramberg,
2489,319551,R. Ford,
2489,328355,D. R. Bergman,
2489,444633,K. Senyo,
2489,468553,K. Hanagaki,
2489,489162,S. Bright,
2489,571481,A. Affolder,
2489,571883,Y. B. Hsiung,
2489,588428,W. Slater,
2489,618244,N. Solomey,
2489,711517,A. Ledovskoy,
2489,720442,J. Graham,
2489,739293,E. D. Zimmerman,
2489,787826,Y. W. Wah,
2489,820112,M. Sadamoto,
2489,824994,V. Prasad,
2489,850540,S. A. Taegar,
2489,875450,H. G. Kobrak,
2489,877706,P. L. McBride,
2489,892709,T. Yamanaka,
2489,918565,E. C. Swallow,
2489,944682,C. Bown,
2489,1021356,A. Golossanov,
2489,1038370,E. Blucher,
2489,1049327,V. O'dell,
2489,1059713,I. F. Albuquerque,
2489,1067145,J. Whitmore,
2489,1103249,P. S. Shawhan,
2489,1138119,A. Alavi-Harati,
2489,1140062,G. B. Thomson,
2489,1158641,R. Kessler,
2489,1248377,D. A. Jensen,
2489,1311371,B. Quinn,
2489,1334624,S. Schnetzer,
2489,1411990,J. Belz,
2489,1526270,R. E. Ray,
2489,1544608,A. Tripathi,
2489,1558255,B. Winstein,
2489,1574284,S. Averitte,
2489,1575807,A. Roodman,
2489,1580451,H. Nguyen,
2489,1598002,R. J. Tesarek,
2489,1645959,M. D. Corcoran,
2489,1672218,G. Graham,
2489,1679063,E. Monnier,
2489,1694573,L. Bellantoni,
2489,1728325,A. P. McManus,
2489,1737681,K. Hagan,
2489,1756127,V. Jejer,
2489,1763914,A. R. Barker,
2489,1789422,R. Coleman,
2489,1825663,P. A. Toale,
2489,1876927,S. V. Somalwar,
2489,1886837,J. Ladue,
2489,1914610,E. Cheu,
2489,1918379,S. Childress,
2489,1926934,J. Wang,
2489,1928787,K. S. Nelson,
2489,1946800,M. Pang,
2489,1953515,M. B. Crisler,
2489,1964053,A. Bellavance,
2489,2069357,J. Jennings,
2489,2117437,I. Suzuki,
2489,2118314,E. Halkiadakis,
2489,2144828,G. Corti,
2489,2162464,J. Y. Wu,
2489,2174617,R. Pordes,
2489,2230658,K. Arisaka,
2489,2243814,R. Ben-David,
2489,2248535,P. Mikelsons,
2489,2267535,B. Cox,
2489,2286339,R. Tschirhart,
2490,151439,Dexter Kozen,Cornell University Department of Computer Science 14853-7501 Ithaca NY USA
2491,1554974,Yannick Meurice,
2491,1750376,Cosmas K. Zachos,
2492,170763,J. F. Galisteo-Lopez,"Instituto de Ciencia de Materiales de Madrid, Cantoblanco 28049-Madrid, Spain"
2492,636522,C. Lo´pez,"Instituto de Ciencia de Materiales de Madrid, Cantoblanco 28049-Madrid, Spain"
2492,873100,J. Sa´nchez-Dehesa,"Dep. Fı´sica de la Materia Condensada, Universidad Auto´noma de Madrid, Cantoblanco 28049 Madrid"
2492,1280051,S. Rubio,"Instituto de Ciencia de Materiales de Madrid, Cantoblanco 28049-Madrid, Spain"
2492,1907003,F. Lo´pez-Tejeira,"Instituto de Ciencia de Materiales de Madrid, Cantoblanco 28049-Madrid, Spain"
2493,1525182,Elie Najm,"Ecole Nationale Supérieure des Télécommunications 46, rue Barrault 75013 Paris France 46, rue Barrault 75013 Paris France"
2493,1638136,Frank Olsen,"Ecole Nationale Supérieure des Télécommunications 46, rue Barrault 75013 Paris France 46, rue Barrault 75013 Paris France"
2494,490350,T. Y. Al-Naffouri,
2494,1673518,A. H. Sayed,
2495,333111,W. K. Leung,"The University of Hong Kong Dental Public Health, Faculty of Dentistry Hong Kong China"
2495,905297,M. C. M. Wong,"The University of Hong Kong Periodontology, Faculty of Dentistry Hong Kong China"
2495,922498,C. S. Lau,"University of Dundee, Ninewells Hospital & Medical School Division of Medicine & Therapeutics Dundee DD1 9SY UK"
2495,1171159,K. C. M. Leung,"The University of Hong Kong Oral Rehabilitation, Faculty of Dentistry Hong Kong China"
2495,1417731,M. Y. Mok,"The University of Hong Kong Division of Rheumatology, Faculty of Medicine Hong Kong China"
2495,1765003,A. S. McMillan,"The University of Hong Kong Oral Rehabilitation, Faculty of Dentistry Hong Kong China"
2496,967770,ARTHUR T. JOHNSON,Biological Resources Engineering|University of Maryland
2496,1460301,PAUL D. SCHREUDERS,Biological Resources Engineering|University of Maryland
2497,1202375,Adrian Bowyer,Department of Mechanical Engineering|University of Bath|Spatial Technology Ltd
2497,1319154,Jakob Berchtold,
2497,1388839,Irina Voiculescu,Oxford University|Computing Laboratory
2497,1715062,Kevin D. Wise,Department of Continuing and Distance Education|University of Bath
2497,2193159,David Eisenthal,Department of Mechanical Engineering|University of Bath|Spatial Technology Ltd
2498,374143,John M. Prager,IBM TJ Watson Research Center
2498,660179,Dragomir R. Radev,University of Michigan
2498,1149442,Valerie Samn,"Teachers College, Columbia University"
2499,385574,Michael Lauer,
2499,1847044,Oswald Drobnik,
2499,1853262,Markus Ueberall,
2500,1292408,Jose Creissac Campos,Universidade do Minho
2500,1427499,J. M. Campos,
2501,133163,David Galinec,
2501,632647,Jean-Luc Dekeyser,
2501,632647,Jean-luc Dekeyser,UMR8022 Laboratoire d'Informatique Fondamentale de Lille
2501,1286365,Philippe Marquet,
2501,1286365,Philippe Marquet,UMR8022 Laboratoire d'Informatique Fondamentale de Lille
2501,1393663,Fabien Battini,
2502,977,Bei Zeng,
2502,125283,Graeme Smith,University of Queensland
2502,973043,John A. Smolin,
2502,1380586,Graeme Smith,
2502,1658106,Peter W. Shor,
2503,118798,Stephen M. Watt,University of Western Ontario
2503,865626,A. Watt,
2503,870796,S. D. Watt,
2503,1277069,R. O. Weber,
2503,1407647,B. F. Gray,
2504,2228433,Michel Sintzoff,Philips Research Laboratory Brussels USA USA
2505,166727,S. Shimojo,
2505,816056,D.-A. Wu,
2505,1503023,J. Park,
2506,178760,T. Ryan,
2506,262644,R. O'Hare,
2506,294244,Paul David Shaw,The James Hutton Institute
2506,620231,P. Crean,
2506,788586,P. Shaw,
2506,881068,M. Doyle,
2506,1979468,P. B. Loan,
2507,55,Jose Pereira,HASLab / INESC TEC and Universidade do Minho
2507,302527,A. M. F. Fileti,"State University of Campinas (UNICAMP), School of Chemical Engineering, CP6066, CEP13083-970, Campinas, SP, Brazil"
2507,1330763,V SILVEIRAJR,"State University of Campinas (UNICAMP), School of Food Engineering, CP6121, CEP13083-970, Campinas, SP, Brazil"
2507,1455767,F. V. Silva,"State University of Campinas (UNICAMP), School of Chemical Engineering, CP6066, CEP13083-970, Campinas, SP, Brazil"
2507,1999889,A. J. B. Antunes,"State University of Campinas (UNICAMP), School of Chemical Engineering, CP6066, CEP13083-970, Campinas, SP, Brazil"
2507,2078830,J. A. F. R. Pereira,"State University of Campinas (UNICAMP), School of Chemical Engineering, CP6066, CEP13083-970, Campinas, SP, Brazil"
2508,126580,G. Aernout Somsen,"Department of Cardiology, Onze Lieve Vrouwe Gasthuis, Amsterdam, The Netherlands"
2508,314605,G. Kees Hovingh,
2508,1207656,Jon Seidman,
2508,1480206,Christine E. Seidman,
2508,1664233,I. I. Tulevski,
2509,137888,Yang Kuang,
2509,1629495,Yongkun Li,
2510,595014,W. T. Gustafson,
2510,932664,P. G. Anderson,
2510,957514,Peter G. Anderson,University of Alabama Birmingham
2511,721675,J. Roger,
2511,931897,David M. Wittman,Bell Labs|Lucent Technologies
2511,1822246,J. Anthony Tyson,Bell Labs|Lucent Technologies
2512,1285586,J. Bradford Jensen,
2513,340233,David Mcminn,The Robert Gordon University School of Engineering Schoolhill Aberdeen AB10 1FR UK
2513,382094,Christopher Macleod,The Robert Gordon University School of Engineering Schoolhill Aberdeen AB10 1FR UK
2513,1669039,Grant M. Maxwell,The Robert Gordon University School of Engineering Schoolhill Aberdeen AB10 1FR UK
2514,206861,Thomas P. Charlock,
2514,377543,Rangasayi N. Halthore,
2514,435906,Gerald G. Mace,
2514,584246,Joseph J. Michalsky,
2514,612683,David D. Turner,
2514,681231,Thomas P. Ackerman,
2514,1031592,Richard A. Ferrare,
2514,1412899,Nels S. Laulainen,
2514,1992608,Seiji Kato,
2514,2137274,Eugene E. Clothiaux,
2515,455003,Jongsun Park,
2515,673697,Jung Hwan Choi,
2515,2071516,Kaushik Roy,
2516,598221,Panayiotis Tsaparas,
2516,778547,Stefano Leonardi,
2516,1069020,Debora Donato,
2517,120682,W. Sigmund,"Department of Materials Science and Engineering, The University of Florida, Gainesville, Florida 32611"
2517,188757,E. Celik,"National High Magnetic Field Laboratory, 1800 E. Paul Dirac Dr., Tallahassee, Florida 32310"
2517,418094,H. I. Mutlu,"National High Magnetic Field Laboratory, 1800 E. Paul Dirac Dr., Tallahassee, Florida 32310"
2517,629992,Y. Akin,
2517,826371,H. Okuyucu,"National High Magnetic Field Laboratory, 1800 E. Paul Dirac Dr., Tallahassee, Florida 32310"
2517,1389604,Y. S. Hascicek,
2518,2052305,V. V. S. Prakash,
2518,2169706,Raj Mittra,Electromagnetic Communication Laboratory|Pennsylvania State University
2519,120547,Steven S. Skiena,
2519,224354,Martin L. Demaine,
2519,632708,Esther M. Arkin,
2519,749934,Joseph S. B. Mitchell,
2519,986623,Michael A. Bender,
2519,1199886,Saurabh Sethia,
2519,1318079,Erik D. Demaine,
2520,1150337,Joao Leite,Universidade Nova de Lisboa
2520,1962547,Martin Slota,Universidade Nova de Lisboa
2521,338449,Tsuneo Nakanishi,
2521,401080,Akira Fukuda,
2521,2004858,Kazuki Joe,
2522,481101,J. L. Escudero,"Polytechnical U. Iberdrola and Dept. of Applied Mathematics, Industrial Engineering School Madrid"
2522,826816,F. J. Prieto,Univ. Carlos III Dept. of Statistics and Econometrics Madrid
2522,1351955,L. F. Escudero,Univ. Compulutense UITESA and Dept. of Statistics and Operations Research Madrid
2522,1589618,Carlos Cuevas,Universidad Politécnica de Madrid
2522,1870085,C. García,Iberdrola Spain
2522,2041139,M. Alvarez,"Polytechnical U. Dept. of Applied Mathematics, Industrial Engineering School Madrid"
2522,2042447,C. M. Cuevas,Iberdrola Spain
2523,923545,J. J. Bascou,
2523,1188365,R. Beghdad,
2523,1188365,Rachid Beghdad,"Université de Béjaia, Algeria."
2523,1697068,Rachid Beghdad,"Bejaia University, Algeria"
2524,179831,R. Davidson,
2525,657964,Simone Krummaker,Kompetenzzentrum Versicherungswissenschaften Königsworther Platz 1 30167 Hannover Germany
2525,2075621,J.-Matthias Graf von der Schulenburg,"Leibniz Universität Hannover Wirtschaftswissenschaftliche Fakultät, Institut für Versicherungsbetriebslehre Hannover Germany"
2526,242189,C. Ho,
2526,291984,H. Yang,
2526,808034,W. Li,
2526,1122750,Wei Li,Beihang University (Beijing University of Aeronautics and Astronautics)
2526,1472608,K. Lin,
2526,1488581,C. Sun,
2526,1533077,J. Lynn,
2526,1745419,Lu-Lin Li,
2526,1930455,C. Huang,
2526,1958499,J. Her,
2526,2280522,C. Yang,
2526,2286049,C. Chou,
2527,660628,Zhong Shao,Yale University
2527,1041683,Z. Shao,University of Surrey GU2 5XH Guildford Surrey UK GU2 5XH Guildford Surrey UK
2527,1390804,Jiri Matas,University of Surrey GU2 5XH Guildford Surrey UK GU2 5XH Guildford Surrey UK
2527,1510332,Josef Kittler,University of Surrey GU2 5XH Guildford Surrey UK GU2 5XH Guildford Surrey UK
2528,223926,Dogan Gezer,"Researcher, TUBITAK UZAY Power Systems Department, ODTU, Ankara, (Turkey)"
2528,413950,Abdullah Nadar,"Researcher, TUBITAK UZAY Power Systems Department, ODTU, Ankara, (Turkey)"
2528,1255607,Cem Sahin,"Researcher, TUBITAK UZAY Power Systems Department, ODTU, Ankara, (Turkey)"
2528,1425572,Nevzat Ozay,"Academic staff, METU Department of Electrical and Electronic Engineering, ODTU, Ankara, (Turkey)"
2528,2213503,Cem Safak Sahin,BAE System
2529,1152590,Zulfiqar Ahmad,Nuclear Institute for Agriculture and Biology
2529,1242402,Muhammad Abid,Pakistan Institute of Engineering and Applied Sciences
2529,1813731,M. Abid,Nuclear Institute for Agriculture and Biology
2529,2025181,Shagufta Gill,Nuclear Institute for Agriculture and Biology
2529,2145348,Farooqe Azam,Nuclear Institute for Agriculture and Biology
2530,1998568,Mohammed Naji Al-Kabi,Yarmouk University
2531,131901,Blake Hannaford,
2531,180404,Kristen N. Jaax,
2532,972693,Beng Chin Ooi,
2532,1058107,Fiona Lee,
2532,1969493,Stéphane Bressan,
2533,33926,Yilu Zhou,
2533,576599,Jialun Qin,
2533,662854,Michael Chau,University of Hong Kong
2533,662854,Michael Chau,
2534,235200,Christopher Kruegel,
2534,423093,Manuel Egele,
2534,1294156,Institute Eurecom France,
2534,2293543,Engin Kirda,
2535,393323,D. L. Armstrong,
2535,1026907,F. Greenberg,
2535,1165308,C. Dan Sauls,
2535,1324605,R. F. Stratton,
2535,1546699,Edith Hawkins,
2535,1569776,Wm B Dobyns,
2536,1141819,K. M. Khanin,L. D. Landau Institute for Theoretical Physics Academy of Science of the USSR Moscow
2536,1147546,I. M. Khalatnikov,L. D. Landau Institute for Theoretical Physics Academy of Science of the USSR Moscow
2585,1332401,Cosimo Bambi,
2536,1214864,L. N. Shchur,L. D. Landau Institute for Theoretical Physics Academy of Science of the USSR Moscow
2536,1600252,Evgeny M. Lifshitz,Moscow Institute of Physics and Technology
2536,1600252,E. M. Lifshitz,Institute for Physical Problems Academy of Sciences of the USSR Moscow
2536,1610728,Ya. G. Sinai,L. D. Landau Institute for Theoretical Physics Academy of Science of the USSR Moscow
2537,1550040,J. A. Tichy,
2537,1963370,W. G. Sawyer,
2538,8492,Elvio A. Pilotta,
2538,573006,Oleg P. Burdakov,
2538,1399174,José Mario Martínez,
2539,864158,Hejun Wu,
2539,939184,Yang Zou,
2539,2047197,Jiannong Cao,
2540,282690,Masafumi Yamashita,Kyushu University Dept. of Computer Science and Communication Engineering 744 Motooka Nishi-ku Fukuoka Fukuoka 819-0395 Japan
2540,1692094,Hirotaka Ono,Kyushu University Dept. of Computer Science and Communication Engineering 744 Motooka Nishi-ku Fukuoka Fukuoka 819-0395 Japan
2540,1811481,Kunihiko Sadakane,Kyushu University Dept. of Computer Science and Communication Engineering 744 Motooka Nishi-ku Fukuoka Fukuoka 819-0395 Japan
2540,1823668,Suguru Kawashimo,Kyushu University Dept. of Computer Science and Communication Engineering 744 Motooka Nishi-ku Fukuoka Fukuoka 819-0395 Japan
2541,914124,T. Moore,
2542,417372,Ioan Suciu,
2542,723609,Constantin Cosma,
2542,820347,Lorentz Jäntschi,
2542,1593785,Sorana D. Bolboacă,
2543,21174,J. W. Wong,
2544,442885,John Snyder,
2545,322753,T. Owen,
2545,928349,J. Connerney,
2545,1507902,J. Harrington,
2545,1725785,L. R. Baron,
2545,1784699,T. Satoh,
2546,1113340,J BOYD,
2547,122155,T. Kumanishi,
2547,639764,Taichu Y. Tanaka,Meteorological Research Institute
2547,975676,A. Nishiyama,Departments of Neuropathology
2547,1225524,S. Abe,Departments of Neuropathology
2547,1447152,T. Saito,Brain Research Institute|Niigata University
2547,1612187,K. Washiyama,Brain Research Institute|Niigata University
2547,1847049,T. Tanaka,Brain Research Institute|Niigata University
2548,1122750,Wei Li,Beihang University (Beijing University of Aeronautics and Astronautics)
2548,1440258,T. Aaron Gulliver,
2548,1958280,Wei Li,
2549,1327829,Sougata Mukherjea,C&C Research Laboratories|NEC USA Inc
2549,1644539,Yoshinori Hara,C&C Research Laboratories|NEC USA Inc
2550,99740,H. C. Ferguson,
2550,119246,C. Papovich,
2550,275074,M. A. Bershady,
2550,305335,M. Giavalisco,
2550,535893,P. Eisenhardt,
2550,582246,C. Conselice,
2550,1062010,S. A. Stanford,
2550,1078683,A. Connolly,
2550,1120447,R. N. Hook,
2550,1131547,J. Mack,
2550,1244690,C. C. Steidel,
2550,1433715,A. Szalay,
2550,1562061,R. A. Lucas,
2550,1601402,R. J. Elston,
2550,1658635,M. Postman,
2550,1753861,M. Dickinson,
2550,1992254,P. Madau,
2550,2075267,A. S. Fruchter,
2550,2260087,C. Hanley,
2551,249492,Christos Kozyrakis,
2551,523081,Ben Hertzberg,
2551,1332565,Kunle Olukotun,
2551,1340444,Lance Hammond,
2551,1372170,Mike Y. Chen,National Taiwan University
2551,1845092,Brian D. Carlstrom,
2551,2122723,Michael K. Chen,
2551,2190322,Vicky Wong,
2552,88583,Donald A. Berry,
2552,1676024,Edwin Iversen,
2552,1786482,Giovanni Parmigiani,
2553,167202,J. Fodor,
2554,516347,Christian Wieners,Institut fur Computeranwendungen III|Universitat Stuttgart
2555,251189,Dimuthu A. Jayawickrama,
2555,472790,Andrew M. Wolters,
2555,660663,Jonathan V. Sweedler,
2556,1477450,Andreas Butz,
2557,965942,John D. Joyce,Research Laboratories|General Motors Corporation
2557,1943950,N. N. Oliver,Research Laboratories|General Motors Corporation
2558,234061,A. G. Haymes,
2558,942064,M. C. Davies,
2558,1274858,J. Sefton,
2558,1407376,T. O. Glasbey,
2558,1484687,D. E. Jackson,
2558,1722374,C. J. Roberts,
2558,1857179,J. C. Edwards,
2558,1924477,J. Davies,
2558,2192579,A. C. Dawkes,
2559,1800124,Klaus Drosten,
2560,1734098,Tomas Ganz,
2561,1647570,Matthias Krause,Univ. Mannheim Theoretische Informatik 68131 Mannheim Germany
2562,167909,Richard Gerber,
2562,598088,Manas Saksena,
2562,1112000,Dong-in Kang,
2563,1304986,Philipp Anokhin,George Mason University
2563,2071876,Amihai Motro,George Mason University
2564,366271,Jozef Vyskoc,University of Rochester Department of Computer Science 14627 Rochester NY 14627 Rochester NY
2564,868890,Lane A. Hemachandra,University of Rochester Department of Computer Science 14627 Rochester NY 14627 Rochester NY
2564,1148416,Jin-yi Cai,Princeton University Department of Computer Science 08544 Princeton NY 08544 Princeton NY
2565,665480,A. V. Rivera,
2565,1244228,G. M. Sheldrick,
2566,677527,KEHRIS E.,
2566,1208925,ELEFTHERAKIS G.,
2567,1953676,S.-L. Lu,
2585,1610791,Katherine Freese,
2568,226856,J. E. Liddell,"School of Molecular & Medical Biosciences, University of Wales, PO Box 911, Cardiff, Cardiff, CF1 3US, UK"
2568,438359,W. O. C. Symondson,"School of Pure & Applied Biology, University of Wales, PO Box 915, Cardiff, Cardiff, CF1 3TL, UK"
2569,76080,Abolfazl Halvaei Niasar,
2569,460153,Hassan Moghbelli,
2569,1348593,Abolfazl Vahedi,
2570,111400,M. Torres,"Centro Nacional de Microbiología, Instituto de Salud Carlos III, Madrid, Spain"
2570,243369,M. Ortiz,"Centro Nacional de Microbiología, Instituto de Salud Carlos III, Madrid, Spain"
2570,575139,J. Belda,"Centro de Información y prevención del SIDA, Alicante, Spain"
2570,908576,E. Fernández,"Centro de Información y prevención del SIDA, Alicante, Spain"
2570,1002620,C. González,"Centro Nacional de Epidemiología, Instituto de Salud Carlos III, Av. Monforte de Lemos, 5, 28029 Madrid, Spain"
2570,1060149,J. Del Amo,"Centro Nacional de Epidemiología, Instituto de Salud Carlos III, Av. Monforte de Lemos, 5, 28029 Madrid, Spain"
2570,1498578,J. Canals,"Centro de Orientación Familiar II, Alicante, Spain"
2571,718418,Andrew D Cochrane,"Cardiac Surgical Unit, Royal Children’s Hospital, Melbourne, Australia"
2571,1520541,Tom R Karl,"Cardiac Surgical Unit, Royal Children’s Hospital, Melbourne, Australia"
2571,1540591,Thomas R. Karl,Northern Illinois University
2571,1827448,James L Wilkinson,"Department of Cardiology, Royal Children’s Hospital, Melbourne, Australia"
2572,268319,Marcella Attimonelli,
2572,607366,Cecilia Saccone,
2572,797675,Graziano Pesole,
2572,1041363,Monica Santamaria,
2572,1048562,Sabino Liuni,
2572,1152211,Domenico Catalano,
2572,1186199,Flavio Licciulli,
2572,1831192,Giorgio Grillo,
2572,1838650,Carmela Gissi,
2573,573721,P.M.J. Van den Hof,
2573,1179795,O. H. Bosgra,
2573,1600714,S. Djordjevic,
2573,2119666,D. Jeltsema,
2574,120009,Robert Grossman,
2574,161654,Neil Araujo,
2574,1637443,David Hanley,
2574,1847014,Wen Xu,
2575,765247,Andreas Koch,Tech. Univ. Braunschweig (E.I.S.) Gaußstr. 11 D-38106 Braunschweig Germany
2575,1056044,Holger Lange,Tech. Univ. Braunschweig (E.I.S.) Gaußstr. 11 D-38106 Braunschweig Germany
